"","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","protein","q","qiao","-log10p","regulated_xiao","regulated_qiao","regulated_q"
"MYH7B",2.57743858372107,13.2368558182676,2.04190670892187,0.0612576112796057,0.440778451087088,-3.96259294715037,0.000748134248653159,"MYH7B",0.373503169077539,0.306841918269031,1.21283994236968,"+","",""
"ANKRD1",1.33582992821301,12.2874806229971,1.26099696237688,0.245289971829471,0.65877222555885,-4.73738884516532,0.153008656616442,"ANKRD1",0.558224916258167,0.999999955750193,0.610320206657656,"","",""
"FTL",1.07175950446374,12.5460195725785,4.4595789753895,0.000157920854154285,0.056673846534619,0.954414890167677,8.42638669670108e-05,"FTL",0.0480238115821865,0.120960781031144,3.80156051567818,"+","","+"
"RALB",1.04857990643742,10.2092223249967,2.29815694468703,0.05287913977239,0.41828501714712,-3.77203096496872,0.0458417993825689,"RALB",0.354442870555018,0.999999955750193,1.27671561848352,"+","",""
"MYL6B",0.953872345752799,17.1238333736524,3.28380429306166,0.00308099090974195,0.19349761805235,-1.66878933430887,0.00402282589583004,"MYL6B",0.16396439838033,0.76996887646187,2.51130958303805,"+","",""
"NGRN",0.928554626433121,12.2499381320399,1.36305750817971,0.204408258548059,0.6210117569222,-4.7159072509477,0.228960273361755,"NGRN",0.526227765156841,0.999999955750193,0.689501561720321,"","",""
"C4orf54",0.892513342782994,10.7222842532495,2.17026279578449,0.0517871443507244,0.416403220490091,-3.7611881403463,0.0711911398977196,"C4orf54",0.352848289392473,0.999999955750193,1.28577803620967,"","",""
"FTH1",0.857121946300268,15.2874008072524,4.69953299378536,8.5298054088179e-05,0.0349843876124517,1.49831685771328,0.000325325886636546,"FTH1",0.0296447787074464,0.156044393713309,4.06906087631672,"+","","+"
"IGFN1",0.841890755110731,11.7000596293088,2.11356588459301,0.0511843753550251,0.413944624350076,-3.8755013751798,0.0818907252431269,"IGFN1",0.350764944692856,0.999999955750193,1.29086259239715,"","",""
"UQCC3",0.813096772462076,12.1024200938383,2.43465364918011,0.0225559989276897,0.315247803164255,-3.39187909671614,0.0458186933805074,"UQCC3",0.267132055199581,0.999999955750193,1.64673793473001,"+","",""
"FDX2",0.708930773832067,10.8959767840072,1.367503763644,0.188809510681047,0.608632683847591,-4.91291913966084,0.306726316801287,"FDX2",0.515738089420185,0.999999955750193,0.72397613327806,"","",""
"TIMMDC1",0.704618881577504,10.1745411003331,3.36352696478181,0.00263425098303303,0.191742292924303,-1.51879830973251,0.0152246152586507,"TIMMDC1",0.162476985607609,0.999999955750193,2.57934284920965,"+","",""
"PANX1",0.697526241798228,9.6582696073116,2.1937548535458,0.0450473317246471,0.390727762481758,-3.75137608350242,0.115053238419544,"PANX1",0.331091633843685,0.999999955750193,1.34633092836042,"","",""
"FAM114A1",0.68823687262473,8.01003309012219,1.75651980150425,0.108173229942861,0.527275625069533,-4.28089290579296,0.216394206912855,"FAM114A1",0.446798423233036,0.999999955750193,0.965880202506288,"","",""
"ALDH1A1",0.683061163632555,16.820556790463,4.96936446134115,4.27045893668749e-05,0.03162220011476,2.10783218959184,0.00103596924287053,"ALDH1A1",0.0267957562964742,0.371783462035161,4.36952544980855,"+","","+"
"COX7C",0.651255061215867,15.5812744832759,3.28125930276248,0.00310027531536332,0.19349761805235,-1.67426488197181,0.0232413699828347,"COX7C",0.16396439838033,0.999999955750193,2.50859973757415,"+","",""
"GGT5",0.63448976198085,11.491884592542,2.45882467523651,0.0281696197555229,0.332818840815252,-3.34111152227069,0.10384890126327,"GGT5",0.282021254593159,0.999999955750193,1.55021901525039,"","",""
"MCEE",0.6291131528781,12.9650767708974,3.32201996192955,0.00280500742000025,0.191742292924303,-1.58640142436168,0.0248005733680047,"MCEE",0.162476985607609,0.999999955750193,2.5520659855804,"+","",""
"RBM3",0.617854752288688,13.4405267975382,3.35806279250604,0.00256676213231893,0.191742292924303,-1.50841911639602,0.0250828335465832,"RBM3",0.162476985607609,0.999999955750193,2.59061437652057,"+","",""
"MCM7",0.609950602913999,12.7264951405072,1.53393824875369,0.210515345503958,0.630228943630722,-4.43267688058203,0.38657745350636,"MCM7",0.534038147985498,0.999999955750193,0.676716240803221,"","",""
"LTBP4",0.588738490732519,10.6084700539879,3.29292908700395,0.0032534266631267,0.198735913826314,-1.68844459584631,0.0343098964701763,"LTBP4",0.168403181781187,0.999999955750193,2.48765897843631,"+","",""
"RPS6KA5",0.583268151817716,13.0233677146494,2.0586944966169,0.0503224334730903,0.408123464692775,-4.06241554220518,0.174895609737278,"RPS6KA5",0.345832258953918,0.999999955750193,1.29823836560767,"","",""
"UBL4A",0.58304663350196,9.35061414244192,1.92196939265327,0.119543612256858,0.536383620524788,-4.17854473858178,0.289837689072185,"UBL4A",0.454516280487836,0.999999955750193,0.922473625200358,"","",""
"MYBPH",0.582290498540129,14.334843663964,1.19487227029364,0.243592329964377,0.656800033594421,-5.2780489578052,0.439399994738371,"MYBPH",0.556553736673669,0.999999955750193,0.613336390532549,"","",""
"ALDH1A2",0.580677932637618,12.0665527200163,2.15352613046777,0.0447222679697357,0.389551543617623,-3.84252570365379,0.164584510961838,"ALDH1A2",0.330094939308824,0.999999955750193,1.34947618048465,"","",""
"FMC1",0.580226580778922,12.2575881496573,2.75750626421919,0.0113564982624588,0.24216358945352,-2.76809997602786,0.0744048302607105,"FMC1",0.20520256349422,0.999999955750193,1.94475556120701,"","",""
"PON2",0.572570750086305,12.3394663797524,1.2265401878504,0.233920955230719,0.656478873836634,-5.154057848797,0.435258677141817,"PON2",0.556281594995649,0.999999955750193,0.630930871250179,"","",""
"TUBB4A",0.566528791450002,11.1723016637956,2.6875958637445,0.012747117324986,0.248959005714523,-2.90434938389776,0.0844619960113139,"TUBB4A",0.210960806671548,0.999999955750193,1.89458801690836,"","",""
"TIMM8B",0.566304010452692,11.8650084542337,2.93810271956265,0.00709842620717121,0.226439796008762,-2.398017439421,0.0606882289149409,"TIMM8B",0.191878666495504,0.999999955750193,2.14883792808429,"","",""
"UBE2D3",0.550655838928249,13.0318657263095,1.19474655814331,0.243640555826562,0.656800033594421,-5.27818633449165,0.459525986845343,"UBE2D3",0.556553736673669,0.999999955750193,0.613250418396797,"","",""
"SDHC",0.540503478658239,13.0076002149267,2.5143569084159,0.0188895043372853,0.306349101976623,-3.24110587296449,0.117028386513445,"SDHC",0.259591547976377,0.999999955750193,1.72377943786462,"","",""
"NCSTN",0.53729218362451,11.6930021938459,2.10042947927508,0.0461726118215837,0.395706174745572,-3.9915796055071,0.191595012791195,"NCSTN",0.335310199322381,0.999999955750193,1.33561555824896,"","",""
"MFAP4",0.535875458858992,13.4724226190988,3.06712891236193,0.00521542213806462,0.2188087793002,-2.12952349195711,0.0598069211001263,"MFAP4",0.185412359177389,0.999999955750193,2.28271053386978,"","",""
"GAPVD1",0.531365000380276,9.77601434022708,1.19154373880738,0.252624398120499,0.665810969414577,-5.04951402465933,0.48138913414358,"GAPVD1",0.564189348344071,0.999999955750193,0.597524708185229,"","",""
"SH3KBP1",0.530040625998906,9.92264438652383,2.19624105967384,0.0403754194001923,0.373967289269808,-3.78189887153258,0.182467451691422,"SH3KBP1",0.316889283786727,0.999999955750193,1.39388295339785,"","",""
"NUDT19",0.528906403757972,12.4581003848837,2.82726457213111,0.00921800644905459,0.238488372149508,-2.62464790156163,0.083846218276754,"NUDT19",0.202088288495721,0.999999955750193,2.0353629923725,"","",""
"NDUFC1",0.521291613864516,14.4352862006426,1.88752759449469,0.0710079788653218,0.457093962606141,-4.34252015949461,0.25188137247486,"NDUFC1",0.387328471204851,0.999999955750193,1.14869284871064,"","",""
"RRAD",0.519687808357247,12.0073557948203,2.61741306994627,0.0149672569305903,0.264901741881949,-3.04220564201308,0.112627295753683,"RRAD",0.224470229529256,0.999999955750193,1.82485778610097,"","",""
"MRPS28",0.517736529462555,12.3230952494304,4.25629969157944,0.000265942592461657,0.0694110166324926,0.493600006387785,0.0140923069527542,"MRPS28",0.0588169285889331,0.999999955750193,3.57521210196995,"+","",""
"TPPP3",0.516851568298721,11.3091082101855,3.84045382104443,0.000767513141578316,0.127125004753237,-0.443799293356655,0.0245500126997365,"TPPP3",0.107722126676628,0.999999955750193,3.11491417967347,"+","",""
"PPP4R1",0.510690170407342,10.1181978738044,2.28459618164305,0.0337151362198144,0.352383937787602,-3.63340387112915,0.17708209725517,"PPP4R1",0.298600163349835,0.999999955750193,1.47217508129672,"","",""
"HLCS",0.510466732480634,14.859003277207,0.630560062301086,0.535662039148911,0.850962731610298,-5.62652283496965,0.727122876331275,"HLCS",0.721081704968668,0.999999955750193,0.271109129756144,"","",""
"DDT",0.490251961518869,16.3326331714737,2.00408590628877,0.0562518659080046,0.426490849768276,-4.15362926994853,0.243922678132226,"DDT",0.361396260588861,0.999999955750193,1.2498630671702,"","",""
"CTNND1",0.489835437858266,9.98686196787155,2.12217671221276,0.0475901945089842,0.397817476425918,-3.89307722028679,0.225009676711195,"CTNND1",0.337099256538184,0.999999955750193,1.32248252016435,"","",""
"PDPR",0.488666354222117,12.8298120771837,2.34371384273618,0.0275352086202274,0.3300672695299,-3.56044550009634,0.172832709406344,"PDPR",0.279689651057443,0.999999955750193,1.56011162874252,"","",""
"COX20",0.488666258601132,11.7383948584141,2.30040789526082,0.0302441438279788,0.340574515126402,-3.63935877249333,0.180942533140117,"COX20",0.288593193231274,0.999999955750193,1.51935870528946,"","",""
"LAP3",0.475710526594581,15.2531744059142,4.95630136422672,4.41571244866606e-05,0.03162220011476,2.07840697743218,0.00847775828235032,"LAP3",0.0267957562964742,0.999999955750193,4.35499921562842,"+","","+"
"DUSP13",0.472182424183792,11.1489714183869,3.06953412939477,0.00518533627966701,0.2188087793002,-2.12447400252536,0.0833600236877429,"DUSP13",0.185412359177389,0.999999955750193,2.2852230734759,"","",""
"UFSP2",0.471226113370724,11.8611589099885,1.7296751751201,0.11609105507073,0.536383620524788,-4.31840360473105,0.362500619927963,"UFSP2",0.454516280487836,0.999999955750193,0.935201241786666,"","",""
"MUSTN1",0.469285410588283,14.5054016305315,2.23140316777305,0.0350660332081238,0.352383937787602,-3.76321106151753,0.207556591117299,"MUSTN1",0.298600163349835,0.999999955750193,1.45511336024513,"","",""
"GBE1",0.467441229643279,14.8286979704034,5.43154957879919,1.31456101485084e-05,0.03162220011476,3.14092194806205,0.00522777479981634,"GBE1",0.0267957562964742,0.882878908839572,4.88121925147617,"+","","+"
"RAPH1",0.466094227774668,12.9314333410558,1.89834759964666,0.0695085188695277,0.453066986417906,-4.3253273990991,0.288589557222086,"RAPH1",0.383916125695682,0.999999955750193,1.15796196560696,"","",""
"PYURF",0.464776102755497,12.6011953265605,2.36306135665184,0.0263983013037942,0.326678978634453,-3.52490229760808,0.184665699812653,"PYURF",0.276818509366907,0.999999955750193,1.57842401851366,"","",""
"SAE1",0.464246278477338,10.8542449866223,2.75041302016391,0.0115409218885926,0.24216358945352,-2.78561057347069,0.126009231902013,"SAE1",0.20520256349422,0.999999955750193,1.93775949836075,"","",""
"MRPS10",0.463866854654579,10.0873032014882,2.4420586959105,0.0270447474471186,0.327618016542943,-3.35180308595953,0.187367922084078,"MRPS10",0.27761422348097,0.999999955750193,1.56791706978986,"","",""
"MRPS17",0.46325963745436,12.2719370069182,3.68374282735228,0.00113995050279659,0.140158316036877,-0.793271096627421,0.0433085928120213,"MRPS17",0.118766185332417,0.999999955750193,2.94311400553107,"+","",""
"SLC25A6",0.463149129795477,14.1705862971132,1.59888342604716,0.123226352624239,0.538651804453281,-4.7579105500156,0.379192868401883,"SLC25A6",0.456438275275134,0.999999955750193,0.909296406007331,"","",""
"GUF1",0.460655991672294,10.536992579071,3.38536314455857,0.0023994917357704,0.191742292924303,-1.44917870737846,0.0621063832511778,"GUF1",0.162476985607609,0.999999955750193,2.61988074150797,"","",""
"ACTN3",0.457467580619056,15.4592775790863,1.0752408274515,0.292757222170139,0.700421654042057,-5.40294385741293,0.570091453818491,"ACTN3",0.593517461731704,0.999999955750193,0.533492382301885,"","",""
"AGBL1",0.456638789121872,9.40393240111188,1.94005213311348,0.0686960770777286,0.452157783668106,-4.16535766357204,0.294373023237349,"AGBL1",0.383145693049651,0.999999955750193,1.16306806282604,"","",""
"TNFAIP2",0.449341738217138,10.2058229236703,2.12440761972406,0.0501404786130855,0.407850944465812,-3.86376008200693,0.260579610196162,"TNFAIP2",0.345601333036017,0.999999955750193,1.29981152482475,"","",""
"APOL2",0.446155367962714,9.9117992242185,1.95977034166383,0.0644989339803751,0.443807679027644,-4.16234151646871,0.294357749588295,"APOL2",0.376070050994896,0.999999955750193,1.19044746319832,"","",""
"PPT1",0.440766767180408,12.100626061132,2.87376452910232,0.00826440439156072,0.237271050081708,-2.53004698488486,0.120774729230039,"PPT1",0.201056764270819,0.999999955750193,2.08278844019046,"","",""
"SF3B2",0.437145876895423,11.679993783214,3.52899652519901,0.00167974117562252,0.166294376386629,-1.13523156740862,0.0612387252610442,"SF3B2",0.140913142253198,0.999999955750193,2.77475763176138,"","",""
"S100A13",0.435925089064725,12.8344788086286,2.38630268899553,0.0250895799598341,0.315930631862648,-3.48197514542024,0.200585259075054,"S100A13",0.267710664889228,0.999999955750193,1.60050660941688,"","",""
"COX7A2L",0.435445893301067,10.4565632092685,1.78129604700337,0.0922622676211154,0.498841752053149,-4.39752923529888,0.354261539295042,"COX7A2L",0.422704364971851,0.999999955750193,1.03497587551103,"","",""
"RBM8A",0.43438276030653,11.1405805417769,2.75827210897508,0.0110696908756419,0.24216358945352,-2.76515539553581,0.141385924762338,"RBM8A",0.20520256349422,0.999999955750193,1.95586450675248,"","",""
"PSMB8",0.433371212861299,10.5890678905945,2.0289990174424,0.0556680966098344,0.426490849768276,-4.05796952937502,0.286010457147444,"PSMB8",0.361396260588861,0.999999955750193,1.25439362773164,"","",""
"ACSS1",0.425866253129144,12.9374935199381,2.74706873547272,0.011111806180206,0.24216358945352,-2.78609164713748,0.147151818778469,"ACSS1",0.20520256349422,0.999999955750193,1.95421534246853,"","",""
"MICU2",0.423285652025807,10.7619183206854,2.84837947247232,0.00898934567281366,0.238488372149508,-2.58579849187252,0.136095089807499,"MICU2",0.202088288495721,0.999999955750193,2.0462719190597,"","",""
"ITPA",0.421236878217629,12.1889300878701,2.69088705064104,0.0126510021190327,0.248959005714523,-2.89783893737504,0.158688344570811,"ITPA",0.210960806671548,0.999999955750193,1.89787507152149,"","",""
"OVCA2",0.419858319748176,12.3045360003765,4.00269509249188,0.000508303698041368,0.0912087448172979,-0.0794235111363104,0.0414036330033995,"OVCA2",0.077287705768798,0.999999955750193,3.2938767306807,"+","",""
"ALDOC",0.419115092280796,13.0961255879999,1.52151038471815,0.140952980857403,0.558854625428679,-4.87956795088709,0.439910351987439,"ALDOC",0.473557573280759,0.999999955750193,0.850925735285584,"","",""
"MRPL43",0.416486799395582,10.8499428155356,2.97285969746409,0.00653552312071322,0.2188087793002,-2.3261646964862,0.123053255428115,"MRPL43",0.185412359177389,0.999999955750193,2.18471964460272,"","",""
"MTDH",0.416419727083273,9.55905436573673,1.6883522041423,0.114356244354609,0.535590175435697,-4.44049395880868,0.405359950177981,"MTDH",0.453843937603256,0.999999955750193,0.941740116018249,"","",""
"MYO18B",0.412489417175831,10.8279804226113,1.69438874501387,0.110229532139645,0.531319833369395,-4.48077472681718,0.402678132094189,"MYO18B",0.450225370745291,0.999999955750193,0.95770203591035,"","",""
"RPS23",0.41132397255876,10.7435697468806,2.34773058043047,0.0280861299575565,0.332818840815252,-3.5354779322161,0.23005280095201,"RPS23",0.282021254593159,0.999999955750193,1.55150809895679,"","",""
"COX11",0.411252888175516,11.2848571185005,2.01656535264354,0.0570538539416868,0.426490849768276,-4.06392633796284,0.307977229912468,"COX11",0.361396260588861,0.999999955750193,1.24371501401392,"","",""
"CRYZ",0.410690152202507,15.5370725572273,3.74974451833653,0.000965325211806492,0.140158316036877,-0.64642969255217,0.0577610609828166,"CRYZ",0.118766185332417,0.999999955750193,3.01532635100926,"","",""
"ATP6V1E1",0.40910044627314,11.5262637581366,3.62480597411749,0.0013218198729341,0.145959417507454,-0.923918170031051,0.0664156295685631,"ATP6V1E1",0.123681874332315,0.999999955750193,2.8788277230052,"","",""
"ADI1",0.405423265918182,12.6506728548169,3.11294104596444,0.00467015801153446,0.2188087793002,-2.03308138651227,0.113525335831853,"ADI1",0.185412359177389,0.999999955750193,2.33066842513484,"","",""
"CES2",0.405081248175597,14.7459026100316,2.39180055147245,0.0247888419963004,0.315247803164255,-3.47178405674971,0.223636822563085,"CES2",0.267132055199581,0.999999955750193,1.60574376070145,"","",""
"SIL1",0.40432705293027,9.28610420063829,1.94882771886221,0.0658771455197474,0.446817318128781,-4.17929680035239,0.332952677686999,"SIL1",0.378620333884819,0.999999955750193,1.18126522722967,"","",""
"ANKRD2",0.402405460122296,18.0339041101438,1.94613853165979,0.0632113268936533,0.442633462223606,-4.24854353750769,0.32917991042346,"ANKRD2",0.375075052949029,0.999999955750193,1.19920509313145,"","",""
"MRPL4",0.400802561493126,11.9315857699347,2.65916247234373,0.0136065034237652,0.256793426482221,-2.96042590106559,0.178649099297882,"MRPL4",0.217599472825498,0.999999955750193,1.86625346472055,"","",""
"ARPC1A",0.396201900864714,10.7252998683198,1.87337328233395,0.0761122008699721,0.466919078413867,-4.29056722220278,0.36043757541711,"ARPC1A",0.395653995925239,0.999999955750193,1.11854571976318,"","",""
"GSTM1",0.395502619277794,13.0691161971671,0.600071054606433,0.553977034795299,0.858461108919432,-5.77735940683448,0.79168117785066,"GSTM1",0.727435617418321,0.999999955750193,0.256508238644141,"","",""
"LMNB1",0.395406841966011,10.3925696403868,0.885792568570814,0.385113219436009,0.763050416149608,-5.5272608965021,0.685707387614147,"LMNB1",0.646587300025481,0.999999955750193,0.414411573484316,"","",""
"MRPS9",0.394875753623156,10.3955555782025,1.70330869862597,0.111467570206984,0.531319833369395,-4.39736334788619,0.42047682035964,"MRPS9",0.450225370745291,0.999999955750193,0.952851465608932,"","",""
"MCAM",0.392988053474919,10.4440235973727,3.00033932860616,0.00787102429131797,0.234222545228288,-2.37733373209426,0.148992846508197,"MCAM",0.198473547643753,0.999999955750193,2.10396874729516,"","",""
"GDPD1",0.392636373818046,12.7717798285352,1.31813453571521,0.202760832123855,0.620653380065791,-5.03922865109453,0.534437269215881,"GDPD1",0.525924086764073,0.999999955750193,0.693015935114561,"","",""
"TDRD7",0.390077334657681,12.8850836849959,0.773946270033582,0.446377574225882,0.79705701006689,-5.66366074716684,0.730057107272564,"TDRD7",0.675403524063458,0.999999955750193,0.350297632248342,"","",""
"GIGYF2",0.38883580224045,14.3273694899239,1.6647504997312,0.108719574149844,0.528312663061985,-4.68007141794893,0.421970361577047,"GIGYF2",0.447677179841213,0.999999955750193,0.963692257386076,"","",""
"HSD17B10",0.385764088018067,13.1872489190985,4.25901300591514,0.000264101155180565,0.0694110166324926,0.499745568040167,0.0416531148081876,"HSD17B10",0.0588169285889331,0.999999955750193,3.57822969918138,"+","",""
"CDC5L",0.38506160659932,13.4653147807099,1.79342987100194,0.0852762506424209,0.482895691507673,-4.48898489362402,0.387527877274033,"CDC5L",0.409192125130387,0.999999955750193,1.06917190260811,"","",""
"CMC2",0.384657201349931,12.5813205834074,2.47596893429353,0.0205803859175879,0.3120821335676,-3.31406730768578,0.224521403753018,"CMC2",0.264449556489203,0.999999955750193,1.68654648572969,"","",""
"GSTM4",0.384490617697585,11.5141768117537,1.24605561517011,0.228322392813112,0.650208752244755,-5.09660452016557,0.566719190683948,"GSTM4",0.55096847163562,0.999999955750193,0.641451492809993,"","",""
"DNAJA4",0.384054631913786,12.386851351888,2.73012069173286,0.0115564829287897,0.24216358945352,-2.81992230507274,0.180309757952051,"DNAJA4",0.20520256349422,0.999999955750193,1.93717431790726,"","",""
"PRR33",0.383994339781172,12.7329457398211,2.99735256089692,0.00616471903863661,0.2188087793002,-2.27531654767995,0.141690003886341,"PRR33",0.185412359177389,0.999999955750193,2.21008671189068,"","",""
"HAX1",0.383269330586744,12.3992948731857,1.96445830549626,0.0614274327664695,0.440895398681335,-4.20686602723787,0.343254670209779,"HAX1",0.373602267154951,0.999999955750193,1.21163763474806,"","",""
"GSTT1",0.381763558878252,15.14103759367,1.32132040266275,0.200306855584397,0.620653380065791,-5.07731827397123,0.541268693442942,"GSTT1",0.525924086764073,0.999999955750193,0.698304186545052,"","",""
"TAPT1",0.380777585574911,12.323824366157,1.04381075067105,0.322499090081592,0.721473848367507,-4.9922707526575,0.649918151381323,"TAPT1",0.611356494645403,0.999999955750193,0.491471506371663,"","",""
"HBD",0.379504282424698,17.1153532299314,1.05999488797564,0.299500277186796,0.708291017959878,-5.41800985760326,0.632835022514102,"HBD",0.600185737720881,0.999999955750193,0.523602771335971,"","",""
"HINT2",0.3788877062072,13.3913868202733,4.09759254356081,0.000399058982613374,0.0818355956487854,0.134613895097533,0.0515435990365674,"HINT2",0.0693451647710662,0.999999955750193,3.39896290899907,"","",""
"MRPL48",0.37802485400233,11.5552783765328,2.42079584317729,0.0232569141152976,0.315247803164255,-3.41780926677138,0.241277093157326,"MRPL48",0.267132055199581,0.999999955750193,1.63344791091481,"","",""
"ENDOG",0.377490254761392,13.1793096596283,3.15452236638868,0.00422300494497374,0.2188087793002,-1.94507532279877,0.126968295413063,"ENDOG",0.185412359177389,0.999999955750193,2.37437841003293,"","",""
"IDI1",0.377134568513119,14.0918220954096,3.28450288652608,0.00307571772220725,0.19349761805235,-1.66728606409639,0.112880201964704,"IDI1",0.16396439838033,0.999999955750193,2.51205352495418,"","",""
"RPS7",0.37620890784318,11.6215789626173,1.93147355123573,0.0661366714049724,0.446817318128781,-4.24601585544798,0.359948110843976,"RPS7",0.378620333884819,0.999999955750193,1.17955766649564,"","",""
"MRPS34",0.374047359388205,11.2605597375149,2.87051768899591,0.00877000935183371,0.238488372149508,-2.54963911468963,0.170053119384816,"MRPS34",0.202088288495721,0.999999955750193,2.05699994352705,"","",""
"TXNRD2",0.372800899371313,12.5474692910252,3.45415373556326,0.00211147171478953,0.191742292924303,-1.32426890106325,0.100601158438805,"TXNRD2",0.162476985607609,0.999999955750193,2.67541473199569,"","",""
"HLA-DRB5",0.370615613824544,10.1239274104248,1.59455279339197,0.127785672728843,0.543295698194895,-4.67226184195477,0.46649644513383,"HLA-DRB5",0.460373379237395,0.999999955750193,0.893517836346704,"","",""
"RPS29",0.369898746186557,10.2333545226611,2.10020993356196,0.0471497675681595,0.397817476425918,-3.97057773969856,0.323088686729556,"RPS29",0.337099256538184,0.999999955750193,1.32652044384106,"","",""
"PLXDC2",0.369049868694598,9.7699956631663,1.19888728964647,0.248620392492898,0.661082982610873,-5.07240737873263,0.598305391099415,"PLXDC2",0.560182986303947,0.999999955750193,0.604463252267513,"","",""
"NDUFB1",0.368478664259159,14.44500458288,1.67278786278856,0.107110746883606,0.522984616161282,-4.66845780488002,0.439050197947303,"NDUFB1",0.443162343878842,0.999999955750193,0.970166952341868,"","",""
"ATP5ME",0.367626014247282,16.7358182662007,1.63181042988155,0.115526623178569,0.536383620524788,-4.72720966011398,0.452290586286701,"ATP5ME",0.454516280487836,0.999999955750193,0.937317920817972,"","",""
"CBR4",0.365909009942554,12.5027076676642,3.04731124800354,0.00546976263690977,0.2188087793002,-2.1710686937825,0.148697027242186,"CBR4",0.185412359177389,0.999999955750193,2.2620315196843,"","",""
"SUOX",0.365390393564139,12.9472893630912,3.28587524014878,0.00306538421125781,0.19349761805235,-1.66433265314392,0.120666227248615,"SUOX",0.16396439838033,0.999999955750193,2.51351508383018,"","",""
"GSTK1",0.364862078266636,15.2714581794443,3.63980064102049,0.00127301952846523,0.145959417507454,-0.890724103055682,0.0878342920528328,"GSTK1",0.123681874332315,0.999999955750193,2.89516493409997,"","",""
"C6orf136",0.364109112090638,10.716581481971,1.72593140956678,0.0969700841495997,0.504349839843299,-4.59057821171876,0.427588069528935,"C6orf136",0.427371762482106,0.999999955750193,1.01336222751359,"","",""
"NDUFA4",0.363513347326304,16.48917963944,2.17017519153747,0.0399169429226357,0.373294928765105,-3.87109122722356,0.310100165440137,"NDUFA4",0.316319544547774,0.999999955750193,1.39884272697057,"","",""
"ARPC5L",0.363496046863332,10.7107796214489,2.29238380149864,0.0316013218078192,0.347470082339992,-3.6391364913031,0.284871359842063,"ARPC5L",0.294436301487839,0.999999955750193,1.5002947515007,"","",""
"AK3",0.360445709199899,15.2631493359252,2.10893605792145,0.0453652865344507,0.392300414579542,-3.97702423413025,0.327960701255573,"AK3",0.332424254666981,0.999999955750193,1.3432763417042,"","",""
"ETFDH",0.359978932221052,15.0484327328314,3.12015262495237,0.00458947460833323,0.2188087793002,-2.01784976316224,0.143973953734483,"ETFDH",0.185412359177389,0.999999955750193,2.33823702857203,"","",""
"ADHFE1",0.358600762827423,15.4387797829875,2.01737036685147,0.054755154145103,0.424275953998484,-4.1315959322436,0.352856599721077,"ADHFE1",0.359519420677216,0.999999955750193,1.26157499408744,"","",""
"IBA57",0.35859347481316,14.1275269287536,4.1804172656101,0.000322942483533856,0.0772639891854751,0.321827889868967,0.0560009079649909,"IBA57",0.0654713150000292,0.999999955750193,3.49087481918015,"","",""
"MRPL13",0.357000903059811,11.9095865666464,2.86294666007085,0.00847751386797374,0.238488372149508,-2.55211808327155,0.182133564336478,"MRPL13",0.202088288495721,0.999999955750193,2.07173149110699,"","",""
"RPS13",0.356832039203741,12.2152415313329,2.23290702369498,0.0349539089115708,0.352383937787602,-3.76053720424244,0.302184802105875,"RPS13",0.298600163349835,0.999999955750193,1.45650424985252,"","",""
"AGPS",0.355828806196236,11.2860552331262,3.37221902566691,0.00269097683684248,0.191742292924303,-1.52334581528598,0.121755315128761,"AGPS",0.162476985607609,0.999999955750193,2.57009004050261,"","",""
"SUGP2",0.354945292982972,13.1218287868334,2.27564618252815,0.0319002521253739,0.347470082339992,-3.68407293567516,0.294393870875041,"SUGP2",0.294436301487839,0.999999955750193,1.49620588445925,"","",""
"NAMPT",0.354785351401508,13.3347522089167,4.79898821950668,6.60861026431766e-05,0.03162220011476,1.72334399655649,0.0328879124313714,"NAMPT",0.0267957562964742,0.999999955750193,4.17988985942434,"+","","+"
"CYB5R1",0.351257387134449,16.5435733552067,3.82555319739382,0.000797021973374527,0.127125004753237,-0.477144920898947,0.0815865468080855,"CYB5R1",0.107722126676628,0.999999955750193,3.09852970522401,"","",""
"COX6C",0.350038597669361,16.4298270229799,1.61404757420294,0.119342728913982,0.536383620524788,-4.75232025670795,0.475163370173508,"COX6C",0.454516280487836,0.999999955750193,0.923204035716541,"","",""
"NTMT1",0.348297919930598,14.9303470588007,3.67283629764457,0.00117164736498956,0.140158316036877,-0.81748316133527,0.0952945501802981,"NTMT1",0.118766185332417,0.999999955750193,2.93120307985677,"","",""
"DCAF8",0.347675537664857,12.2807939059387,2.91437596411127,0.00750890862853686,0.231807276048703,-2.44685755575481,0.182553443126196,"DCAF8",0.196426916982645,0.999999955750193,2.12442318031237,"","",""
"BMS1",0.346934840028998,10.9933767745754,1.26254481524065,0.221669778660804,0.643656109701887,-5.09756990317422,0.59292912678205,"BMS1",0.545415948027541,0.999999955750193,0.654293512368161,"","",""
"COX6A2",0.346606795029647,16.3565809548178,2.59451567030278,0.0157665977181401,0.274338800295637,-3.08676883694103,0.23731420778389,"COX6A2",0.232466925410348,0.999999955750193,1.80226201318038,"","",""
"GNL1",0.346366242782121,10.1102707259828,2.1136618976517,0.0476660438490128,0.397817476425918,-3.90360862595271,0.348478713729696,"GNL1",0.337099256538184,0.999999955750193,1.32179089182881,"","",""
"GLRX5",0.344737691348676,13.4797367677156,2.22415080752887,0.0356113433189421,0.353772203005822,-3.77608968178028,0.316721768555458,"GLRX5",0.299776539956375,0.999999955750193,1.44841164370849,"","",""
