"","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","protein","q","qiao","-log10p","regulated_xiao","regulated_qiao","regulated_q"
"RACK1",0.035754883568619,13.8903796639274,0.771266410407488,0.442535907095091,0.629120986971494,-6.36016309214688,0.971272137256279,"RACK1",0.312361424423573,0.999999995552655,0.354051485145618,"","",""
"COX4I1",0.035662257885269,18.3553213982685,0.797830168143799,0.427034443071573,0.613166690302169,-6.33957790969686,0.970111097802672,"COX4I1",0.304440043740827,0.999999995552655,0.369537094921906,"","",""
"ALDH1L1",0.0355723189128785,14.7433891075787,0.593443293939474,0.554348443128766,0.722821946318036,-6.48020309049493,0.979232369770347,"ALDH1L1",0.358884375870856,0.999999995552655,0.256217167836859,"","",""
"PNP",0.0355000359023538,13.5251728447903,0.387069486863018,0.699603432768972,0.826688146072603,-6.58054311630453,0.987397988173422,"PNP",0.410454415301554,0.999999995552655,0.155148068219998,"","",""
"GMPS",0.0353405692776283,11.0190431043849,0.473781003213584,0.63706014144396,0.781933347057126,-6.44773464988543,0.984191534297132,"GMPS",0.388233454532845,0.999999995552655,0.195819566307782,"","",""
"DNAJA3",0.035257240276672,12.2590360579425,0.767820212912898,0.44457066837819,0.631074559470972,-6.36278327331183,0.9718234277565,"DNAJA3",0.313331382033141,0.999999995552655,0.352059194317453,"","",""
"SLC16A3",0.0349498534186221,11.7608425518587,0.538643531947832,0.591455112993274,0.751378702942697,-6.50613004660217,0.981812823207711,"SLC16A3",0.373062935100196,0.999999995552655,0.228078209479064,"","",""
"SLC25A20",0.0349165015029032,12.2925461839848,0.50916481745394,0.611862213072748,0.766432300116475,-6.52625429693013,0.982993602247293,"SLC25A20",0.38053711439683,0.999999995552655,0.213346366807799,"","",""
"SORBS1",0.0348924898026315,14.0557656239967,1.19180359343097,0.236419794514102,0.419813588028138,-5.95420162650333,0.950925009600441,"SORBS1",0.208439351197137,0.999999995552655,0.626316164472871,"","",""
"CKAP5",0.0348511587175189,9.01371963576868,0.300127809063952,0.764962679100673,0.866897207711557,-6.48715947094079,0.990705850765108,"CKAP5",0.430418396838301,0.999999995552655,0.116359752632022,"","",""
"SPEG",0.0348251800638169,12.9871726957889,0.762095623836048,0.447962639936779,0.634632192812065,-6.36711014132959,0.972421231989493,"SPEG",0.315097763128374,0.999999995552655,0.348758204631042,"","",""
"CASTOR2",0.0347913503655883,10.8472428634181,0.347481371518357,0.729435395778891,0.844671452243355,-6.38062736515819,0.989083887047375,"CASTOR2",0.419383208407602,0.999999995552655,0.137013166415051,"","",""
"RPL21",0.0347063043608671,12.8828224213185,0.564564873521186,0.57375097750951,0.73685808512632,-6.49677014230297,0.980903269757505,"RPL21",0.365853382472699,0.999999995552655,0.241276561538997,"","",""
"OLA1",0.0345411116589611,14.4390092492868,0.79314722008895,0.429743624941034,0.615821033688372,-6.34325680037398,0.971249138098742,"OLA1",0.305757937275129,0.999999995552655,0.366790557162065,"","",""
"KLHL31",0.0344297590634879,12.1984816753581,0.723529532123328,0.471220331673671,0.655909407759467,-6.39062498139083,0.974426714193491,"KLHL31",0.325661996886861,0.999999995552655,0.326775979377176,"","",""
"COPS8",0.0344263509375402,12.8859140399645,0.873961450403635,0.384426940340444,0.574266318047635,-6.27677838890276,0.967624051365788,"COPS8",0.285125832421114,0.999999995552655,0.41518618491811,"","",""
"NIT1",0.0343936321550666,12.9879174971046,0.835864426802633,0.405408290253948,0.593673979584355,-6.30890798254695,0.969424526477531,"NIT1",0.294761824428825,0.999999995552655,0.392107374600261,"","",""
"MT-ATP6",0.0342709938814627,15.4582236572681,0.485043935832816,0.62881704188144,0.777872789640415,-6.53333243469971,0.984226893255366,"MT-ATP6",0.386217369352245,0.999999995552655,0.201475696779752,"","",""
"CAB39",0.0341714391338099,14.4720410431842,0.806859618047551,0.421839371324466,0.609488164317814,-6.33242416607225,0.970936298078156,"CAB39",0.302613638899711,0.999999995552655,0.374852888913741,"","",""
"RCN1",0.0340164906173364,12.1539216759405,0.668260685154007,0.505667758012871,0.686194978439815,-6.4286660275685,0.977071927208946,"RCN1",0.340698920138672,0.999999995552655,0.296134736625503,"","",""
"STBD1",0.0340037775434299,15.1905731556288,0.929579091358252,0.355034620978533,0.545007618491952,-6.22734673636323,0.96540046818596,"STBD1",0.270598755341728,0.999999995552655,0.449729294925715,"","",""
"MYPN",0.0339929635261242,14.8636291840428,0.957182540717906,0.340996986000129,0.533683102287593,-6.2017029066826,0.96408828620763,"MYPN",0.264976081665668,0.999999995552655,0.467249459627143,"","",""
"AK2",0.0337972320248294,14.3388768096465,0.819123115204593,0.414844242614661,0.602301722053505,-6.32258113601714,0.970701214408222,"AK2",0.29904553770979,0.999999995552655,0.382114932854877,"","",""
"PDCD10",0.0337542371947697,11.3257753169502,0.461091746259748,0.645826773247718,0.789649971044351,-6.54938704130896,0.985350206516144,"PDCD10",0.392064793353688,0.999999995552655,0.189883954932468,"","",""
"COA6",0.0335022583728222,11.683701279703,0.79182292838848,0.430511591803203,0.615821033688372,-6.34429328091015,0.97215981648149,"COA6",0.305757937275129,0.999999995552655,0.366015150392927,"","",""
"EMC4",0.0334628012225178,11.7371718488381,0.75382642069738,0.452954093150921,0.638233250231337,-6.35907733383993,0.973846728576279,"EMC4",0.316885704475442,0.999999995552655,0.343945811456293,"","",""
"EMC2",0.0332723445317029,11.5897964893886,0.593541003163456,0.554299498597395,0.722821946318036,-6.47533624943986,0.980559108503221,"EMC2",0.358884375870856,0.999999995552655,0.256255514257048,"","",""
"PALLD",0.0332579948092544,11.6512422432226,0.641257904627325,0.522957899488178,0.69646716539643,-6.45097095557331,0.978671109070161,"PALLD",0.345799107568692,0.999999995552655,0.281533272425123,"","",""
"PGLS",0.0330624923162253,13.1782427210268,0.894865366097796,0.373206661925507,0.56285283813925,-6.25855072558864,0.967938088879368,"PGLS",0.279458987862367,0.999999995552655,0.428050612482709,"","",""
"UROD",0.0329872527547117,11.8017301811277,0.654908403883385,0.514169491480246,0.691058115277801,-6.44221380009252,0.978295803615094,"UROD",0.343113489643328,0.999999995552655,0.288893696022331,"","",""
"TBCC",0.0328946865112059,12.405893494843,0.745633966660027,0.457842066010059,0.643223216267073,-6.36949835752713,0.974629043627033,"TBCC",0.319363245252219,0.999999995552655,0.339284307343543,"","",""
"PSMD8",0.0327825592809274,14.0535158979391,0.79973817063281,0.425933531356044,0.612199348478648,-6.33807287409952,0.972408791449122,"PSMD8",0.30395975413651,0.999999995552655,0.370658169013655,"","",""
"COPB1",0.0327670882991171,10.62363862613,0.597565547980534,0.55165558257468,0.720950706638866,-6.46293566799216,0.980697827254492,"COPB1",0.357955296880124,0.999999995552655,0.258331982544505,"","",""
"GLRX3",0.0325293442462522,13.5252744050525,0.706263513249781,0.48181850293559,0.663890302602597,-6.40763258679741,0.976527341228213,"GLRX3",0.329624547386687,0.999999995552655,0.317116526113249,"","",""
"ARL1",0.03247672277557,12.400724158443,0.470398187891938,0.63918973196819,0.78320822709675,-6.54508680953422,0.985570038894558,"ARL1",0.388866438256792,0.999999995552655,0.194370210204348,"","",""
