"","s02_t1_post","s02_t2_post","s03_t1_post","s03_t2_post","s05_t1_post","s05_t2_post","s08_t1_post","s08_t2_post","s11_t1_post","s11_t2_post","s13_t1_post","s13_t2_post","s14_t1_post","s14_t2_post","s15_t1_post","s15_t2_post","s16_t1_post","s16_t2_post","s17_t1_post","s17_t2_post","s18_t1_post","s18_t2_post","s20_t1_post","s20_t2_post","s21_t1_post","s21_t2_post","s22_t1_post","s22_t2_post","s23_t1_post","s23_t2_post","s24_t1_post","s24_t2_post","s25_t1_post","s25_t2_post","s26_t1_post","s26_t2_post","s27_t1_post","s27_t2_post","s28_t1_post","s28_t2_post","s29_t1_post","s29_t2_post","s30_t1_post","s30_t2_post","s31_t1_post","s31_t2_post"
"GC",-0.574277524668501,0.4719482110507,-0.485471566049499,-0.572995538541299,0.375322193183401,0.1188055373162,0.0736954194294999,-0.4053270957845,0.334350188554101,0.4805105672427,-0.864466293955001,-0.6357865478472,0.173626614185899,-0.105903702635299,0.3877394408483,0.4487736705308,0.147448205761799,-0.172010060665599,0.430616415810199,0.1216962346451,0.542067170714601,-0.00610009148730128,-0.1069298149371,0.0516944514194986,0.5277173215504,0.0516541557084,0.5487316397871,-0.3218299305363,-0.230683789868801,0.0401371726460003,0.0777663449156005,-0.18242971618,-0.401242910629,-0.326259459499401,-0.579455106489199,-0.843443783796801,-0.1111334620298,-0.577217449962699,0.519310911130001,0.0226365346068,0.196074121872199,-0.500212011599599,-0.5451721847787,0.214537707821899,0.564476240811699,0.357659700322399
"PPBP",1.331449199817,-0.3142170729708,-0.916511376040001,-0.779685129067799,0.331289407951401,1.8445757802348,-0.464276518565001,-0.880432195468801,0.562805086858202,0.7632240596302,-2.6655172837056,-1.9964206292353,0.753417970152901,-0.178956084063001,-0.1867918420613,-0.326413162255301,-0.8434374369191,-1.0823658269817,-0.0123367003839991,0.361356968409901,1.027395292056,-1.023821092883,0.978378842189599,NA,0.0576034446851992,-0.0518823827916997,-1.1676158710551,-2.2289257554557,-0.583129532337601,-0.642700174005901,0.171298417652199,0.5838021297187,-0.903489692833199,-0.443225061762,-3.0243027072953,-1.3884735619465,-1.510061835787,-1.7715842284242,-0.605759489760199,-1.1236093977927,-0.0847868361805002,-0.8776858843841,0.0704034404550011,-0.8460038860732,-0.236484391395901,-0.2800582246887
"PF4",0.0778217291367991,0.880365164185399,-0.0555240093320002,-0.617524953286001,0.6661409208993,0.533792535106999,-0.00856684290530119,-0.449388788306001,1.0372671510316,0.3388824320101,-2.1971967147535,-2.5216945687148,0.185714414759801,0.163656018884801,-0.9570607887979,-0.8901178726432,-1.6567961141767,-1.6333930109926,-0.480713753792999,-0.219924004648,0.5031723066407,NA,NA,NA,0.305839043955201,-0.4670812350658,-1.4888154800948,-2.148441815251,-1.3806407822173,-1.1999869607273,0.5614867984798,0.150585093570401,0.256377490266299,-0.412297612596001,-2.4591936068679,-1.9359516994215,-1.0697061016559,-2.5078421698498,-0.0904270860530012,-0.611189243054401,-0.565129109215301,-0.725888596998001,0.329614059607401,-0.7259769300189,-0.2762507822393,-0.0763060073243995
"TFRC",0.227954933427601,0.2537500501187,-0.4026619770524,0.5180791028173,0.739053206828299,0.7353600713282,-0.5870075133375,-0.2025468858173,0.7582678520586,1.3734857677885,0.5997709511773,0.256706492612199,0.3837590546716,0.633779411887302,0.6635981129899,0.771939932552899,0.1476765456368,-0.2025099738172,0.3520975719722,0.0421155392944002,0.256060576419101,0.5371160666951,-0.385855797888301,0.2324070330504,0.488810861219399,0.8716267633702,-0.2158207433926,0.0788265430949995,-0.0389680097750009,-0.221845032875899,0.0578416739394996,0.0848226860272003,-2.3933309917754,-1.9091191816854,0.2151330882806,1.0395637225452,-0.277528442158198,-1.1231606796499,0.310862121423799,0.1659647494414,0.493576971191199,-0.0698254148089994,0.3600866857548,-0.0283546963797985,0.8658280929721,1.502531350788
"TF",0.229383489409202,0.553459616119699,-0.3544856566843,-0.665613598268099,0.429645191877,0.1534892442338,-0.0307844630456025,-0.573393053910298,0.423502856953501,0.179293792018498,-0.870284234131901,-0.344684188490099,0.167343729810401,-0.0428063423486016,0.420546307305599,0.254921650834898,0.237511483854597,0.012763024835003,0.487469087813398,-0.0571144286528025,0.370013928185401,-0.154398054989798,-0.317035348335697,-0.0408854927697995,0.318879472505401,-0.0144252129316023,0.519086330179601,0.0281601529258992,-0.229449290411402,0.0728299873930993,0.600979807473099,0.0720270662678004,-0.634293172779699,-0.348814480264402,-0.626793814101003,-0.661155756959499,-0.358443353320702,-0.5666032760038,-0.0448007870693985,0.0677339539689008,-0.121542893151602,-0.330379677614101,-0.285675724371103,-0.250888019945002,0.388737835999699,0.382283979955403
"LTF",-0.674548299316999,0.4535721364736,0.0317363148380014,-1.7016782778081,2.42206353740075,-3.9197862648351,1.0747463629485,-1.3054410015345,0.841095307322071,0.740379238848901,-0.0833221121235006,-1.1787095397801,0.5720045554162,-0.602644812143099,-0.108517155052901,-1.18691953251797,-0.2184619342034,0.3747761143731,0.662452811317099,0.8444179456207,-0.957934892823952,0.834204622340899,-1.3429110899197,-0.971033979492601,-0.4128272234994,-0.4037598970781,NA,0.0516138953161995,0.264223794047849,1.51439141552255,-0.775761424443301,-0.857260328110701,-0.0184414885983006,-0.90802446185088,-3.4289199189428,NA,-0.793915460721301,NA,0.0473162886448009,-1.6310200077022,2.2373543216953,NA,-4.2615113422861,2.9813523373007,0.567988939863001,-2.4567120655736
"HPX",0.306531612552801,0.363465631216,-0.394917272932201,-0.583670616815201,0.423818376552299,0.0671944290946005,0.0102129362391992,-0.409734202769,0.218135069541701,0.217996601146901,-0.725933020996601,-0.619811287387799,0.2647943979253,0.4165144745322,0.329695995630001,0.1702317801292,0.338158480626801,0.0878277561114,0.5239764085477,-0.3685077492443,0.5064405410221,-0.0678152286138989,-0.4502207170719,0.139187777933801,0.6954889429907,0.330637097760901,0.700967750890699,0.172010487935301,-0.146451648258401,0.178956486284699,0.5064040503163,-0.0641247105674001,-0.451610042343299,-0.354094058439799,-0.3306398047045,-0.2242484668428,-0.105790903574,-0.3380259009569,-0.3674041041401,-0.0437255770815987,0.142458850447699,-0.1279379122986,-0.148341301932399,0.0571513509263006,0.216489371381899,0.327178188055999
"FTL",0.679964092536698,0.7265775633941,0.613378252029101,0.317725041907702,-0.213066404773999,-0.0359245106651009,-0.053753400797401,-0.0763317834026989,-1.2565903839248,-1.5807029386214,1.4268792634469,0.754844056172701,1.2374611466551,1.3747142844272,0.9565813211104,0.4802616838559,1.6680853955257,1.2150156386645,0.0882911907905992,-0.1365934475259,0.377199976805301,0.4924436852301,1.8221795346652,0.5295576008946,-0.3921089568644,-0.8650868086935,-0.144332333755099,-1.321598731422,1.7233485651373,0.856014236756801,0.5312510871419,0.1690879210713,1.6902906910979,0.1459412507837,0.145620030973101,-0.654854599703,0.450037580562199,0.250093130910301,-0.0331304605765013,-0.0799081410991995,-1.0105728871627,-0.0384855134576014,0.7368270727245,0.185560045529799,-0.1016715714092,-0.577233633140001
"FTH1",-1.0967975630025,-0.131823347913899,0.3434581425308,0.0374575146589997,-1.113695190543,-1.0028641974501,-0.0575864296356983,-0.399352411405701,-1.0023107372033,-0.647213197098198,0.6282549061347,-0.0967461662520002,0.000964025421000159,-0.5438177745938,-0.3376972640511,-0.7959297139261,-0.0977580870771,-0.1742641865732,-0.572821327188299,-0.3981659941528,-0.7795563425066,-0.763007929551501,0.137197722401201,-0.412475573624199,-0.3810325963476,-0.421782903174302,-0.459696988861101,-0.982031787916899,0.550481446215899,-0.0688717804566998,-0.450191061873699,-0.5045426373109,0.822850876291,0.393120679264999,-0.184483598031601,-0.315425580029199,0.2166137792887,-0.418995705980899,-0.117289228699301,-0.617273110275999,-0.2521074722378,-0.3033776622033,0.2148668493092,-0.175210481032101,-0.171270258070001,-0.353098546397401
"MT-ND1",-1.0970101427797,0.7657711813647,0.573961714905499,-0.605282990165399,-0.194006254097101,-0.679691460810599,0.3673071717732,-0.430212411765,0.00964261153560031,-0.1209876706552,-1.586043754438,-1.0126520526665,-0.2049396275162,-0.405588093385401,0.5677322904475,-1.3093820706073,-0.471363816336099,0.1963177651671,0.161929112248499,1.0701627678243,-0.6212912673573,0.3705680361502,0.2194727617889,-0.179126380286499,-0.7622738435042,-0.836668296284101,0.0694367967876008,-0.229258893603999,-0.228968482206,1.2841666681038,0.311845018046899,0.5941571100544,1.2028785806344,-0.304165452504799,-0.1774971794965,0.4713826183935,-0.609912471945599,-1.3799637041028,NA,0.0353693773798991,0.683175949065399,0.139181055470999,-0.484254311547101,0.3162319484214,0.0388298151396995,0.826794649336101
"MT-ND2",0.416471697459601,0.458654274641999,-0.2731392365468,-0.390738511395099,-0.385336034283501,-0.553634588983799,-0.2023110202487,-0.342123899421399,-0.6915347852784,-0.1744949665131,-0.907535632071399,-0.826471069737799,-0.5455073708399,-0.2374627501679,-0.8224629358063,-1.1636521451067,-0.146708273133399,-0.116896196969599,-0.1139537445653,0.3061115527792,0.4192523483906,0.295990932641599,-0.0499873424196995,0.7986060833453,-0.812821564201201,-0.0475070268619007,-0.0183520218476012,0.2257316791544,0.547382844269599,0.385570890516199,-0.0949930087344999,0.449635267647301,0.1063552060416,-0.778491669107201,0.0245770693964005,0.2205963720565,0.0347783748462991,NA,0.0926066884037997,0.226192850618,-0.368353414422,-0.2414599559621,-0.3788388252238,-0.705364903964998,-0.149369766058701,-0.0443741479639996
"MT-ND3",NA,NA,-1.0251894096279,NA,-1.19692872400721,-0.0474922345084003,-0.596169223002001,NA,-1.61951485406243,NA,-0.132183859627901,NA,0.7522736493158,NA,-0.361157500253901,-0.87331296237009,1.59557804989849,NA,NA,NA,0.76126856718,NA,-0.2748305277792,NA,-1.56870505812891,NA,NA,NA,0.19204713970622,NA,0.86144707443942,NA,NA,NA,0.754619781918979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT-ND4",0.64073551550738,-0.181537880650211,-0.80569065732648,-1.00278389081451,-0.855696331898079,0.76637009463842,-0.346099813443821,-0.170962705583561,NA,0.62997499294609,0.148149042027701,NA,NA,-1.80245283554338,-0.21707307050122,NA,-0.754055798172491,NA,0.790388093630559,NA,-2.2850503418779,-0.44965335737027,-0.820458098380989,NA,0.247727524739419,-0.810628146153269,-0.163179581157001,NA,0.66372725745377,NA,-2.57613189019325,0.51941668636446,NA,0.19019769503228,0.97360337051725,0.02381786861406,-1.82202488978553,NA,-0.562027167162,-1.3211009819283,0.120899397658119,-0.309584369377481,NA,0.651516656159611,-0.0854959410500786,-0.0638131176085004
"MT-ND5",NA,0.4838875654786,1.45574219284439,-0.198560262084001,-0.694769242767499,0.213077705473701,-0.866935929371801,0.320803982907201,-0.150885196270901,0.236981818303999,NA,NA,-1.236305519483,-1.0977573775665,-1.2215109130057,-0.0201719272887999,-1.0168247330343,-0.0576576254118315,1.70607721514803,NA,-0.184961724736,1.02103600699057,0.507064733832799,-0.435238697090901,-0.970598172691199,0.609998187982001,0.7206615002197,NA,0.962180048803599,0.0279413398366,0.412128268641499,-0.297430619756101,NA,-1.2342400520737,0.196021554903101,-0.2404513904828,0.2627247572138,-1.304080496083,NA,-0.6297867404369,-0.345232242134699,-0.560527158572469,-0.530401738885001,-0.149539099889401,-0.5368557187193,0.229303897779539
"MT-ATP8",0.015005980388203,0.141413765323399,0.285225247526,0.4052936633801,0.0215615690777007,0.133460880189602,-0.011989913728403,0.296448121542998,-0.0424697736318009,0.1350468128601,0.0892097944569983,-0.0560881180448991,-0.0923335602193021,0.2641399243319,-0.219033294253702,-0.206239667435,-0.0627407885748994,0.4863414929032,0.3008633138232,0.465542666986799,0.364447203680399,0.349945359644199,-0.0842437586507998,0.035059745320698,0.3732701367462,0.3098485526479,-0.0618754555570007,-0.2913953953347,0.189285043885199,0.0877078716164021,0.0153072178037021,0.2342288518646,0.112727174167098,0.3957960774963,0.107830485151098,0.276812198265198,0.206877907824101,-0.0944653676552001,0.0364181263986012,0.236055125145398,-0.171731697395302,-0.332439647344099,0.701568371879901,-0.0839357794234985,-0.0844559938526004,-0.257343582680697
"C4BPA",0.211813346848,0.690818594835299,-0.181066431886599,-0.5246145441499,0.89540218858,0.3489193456927,0.0968929467833988,-0.736553662854901,0.2268258468296,0.177630039958601,-1.0062602128169,-1.0849115609888,-0.2076573711887,-0.147606467774999,0.0427088354599992,0.0226126917661009,-0.0647725096726006,-0.6406633757659,0.9937249972754,1.3149423192071,0.154091440996,0.0584292119181011,0.268803339396401,0.8827676446376,0.00925394427770065,-0.9968218903071,0.681552164925201,-1.0561126012169,-0.384580872517699,-0.1842287147332,0.5290259817864,-0.266543783645,-0.1569904440192,-0.373281696155901,-0.679730172927199,-0.599701828038199,-0.877943703944601,-1.3384872816969,-0.6997142793874,-0.4800501644519,-0.0930046414290988,-0.117461957538101,0.1101120705203,-0.306979722756699,-0.0759314336791999,0.438867352278699
"VTN",0.0118235647042013,0.3101750267366,-0.454041310936399,-0.808170248649601,0.4643666882017,0.180260123941599,0.139558492382299,-0.6855439232483,0.1788042956863,0.00145261962810039,-0.785277349735201,-0.611532587670601,0.070600878669099,0.0124919645792989,0.411531365816801,-0.115466357092801,0.114233724820599,-0.0849343513236001,0.4511673999205,-0.197574035218601,0.649705298654499,-0.1529710599405,-0.591504807606901,-0.165035594456899,-0.4195555839715,-0.442966480054,-0.0972939027577997,-0.580344763388199,-0.549106202263701,-0.269353875954,0.4500148141911,-0.431213620165101,-0.400756553043401,-0.520012394583,-0.8315265257406,-0.8119595184176,-0.298406211305799,-0.831883661248101,-0.4115674050956,-0.0150686308732002,-0.136415617936899,-0.20353153235,-0.323367792921401,-0.2512208475172,0.2071343027369,0.362462942590101
"CAT",0.2646041307666,0.204010072612499,-0.6075890487457,-0.8709122066162,0.415227066835001,1.0765219604918,-0.129994080108801,-0.2942514185532,-0.051616777857701,-0.194092803443901,-1.1523820634944,-1.1129701972231,0.1151125947798,0.1231044213638,-0.0863993967303998,0.0203322725239001,-0.567398992851301,-0.4087181791263,0.299638151819801,0.3716033870512,-0.116530075638799,-0.5421221806702,0.270587413800699,-0.272371887769401,-0.0897866401013001,-0.4766473975099,-0.212668611860201,-0.599487592475901,-1.1205154547547,-1.100528939003,0.617872459308899,0.522458725836799,-0.1998446908867,-0.386954035915499,-0.882356871965301,-0.739146980178099,-0.0158283611157994,-0.3437017689772,-0.551197915307,-0.221898680014199,-0.103558313524001,0.0585126388538999,0.476293635701399,-0.133559963418199,0.00253415054779893,0.0130561501008
"FUCA1",-0.2216403861853,0.2723815265854,NA,NA,0.0142923607222993,-0.6796587450798,NA,-0.208871510643,NA,NA,NA,-0.573130433430899,NA,0.254147470527,NA,NA,NA,NA,NA,1.0534257412036,NA,NA,NA,0.715476012169399,NA,0.277066894187,0.118134720762399,NA,-0.445935129849399,0.384192496483699,NA,0.380860296942201,NA,NA,NA,-0.157260709804101,NA,NA,NA,0.142072319918299,NA,NA,NA,0.913547851497601,NA,NA
"ALDOA",-0.107780995050799,-0.132146390217098,0.0382508494760003,0.0140397126003009,-0.0495563179823009,-0.107202662645999,-0.0221396037024988,-0.0607899976251005,-0.199743989933598,-0.117428693366197,0.0638121663965023,0.126313149563401,-0.311957125633299,-0.135599907097699,-0.144422825460499,-0.201910640518701,-0.0331292440952993,-0.1939308196472,0.0827672480516028,0.208822800294801,-0.140149721992199,-0.174773165478801,0.0201405441553995,-0.0693378892851015,-0.0155261713611026,0.105859591822099,-0.0752307394623983,-0.259905975444102,0.00929107772790161,-0.223828514318999,-0.0555299955257986,-0.0680858117586993,-0.1022888401864,0.0872722038768998,0.145411923085501,-0.0715078938813996,0.0684524639999005,-0.4761688412691,0.130897915199199,0.00287938003870281,0.0363804427068999,-0.110697677824596,0.3031907882696,-0.0585981896586993,-0.1013801481879,-0.2279206214012
"CSTB",-0.219537492051,-0.0186994503165998,-0.154632243227002,0.248426717381601,0.0685755573279998,-0.116682522575601,-0.0350463350462,-0.105928579629602,-0.2663874965065,-0.4130698228971,0.541814283052299,0.0825435932617999,0.0278008522088982,-0.0575664537657996,-0.106602653932299,-0.0418541186350012,-0.186525369721799,0.235434969285897,-0.071514779480701,-0.241937270294301,-0.368315236123502,-0.0601262298142,-0.134084259373299,0.0267240199823,-0.0317396993904993,-0.144689751140501,0.0569972863886008,-0.243164488230502,0.036116871467101,0.0892908917954003,0.115297995016199,-0.136963792399001,0.0578220747369969,-0.1306032961615,0.386118117322997,0.0925267152258016,0.194994883088601,-0.0950366906739006,-0.0757435827805999,0.207554734168699,-0.00860494202489903,0.0811176916817971,0.7882275712386,-0.0680143241185007,-0.1908491925868,0.0638858559580999
"ANXA1",0.4923620618115,1.1385930589989,-0.233256296072,-0.0920921655080988,0.6779304000284,0.2861809258922,0.128333262121501,0.1600249255984,0.1944667664925,-0.135477724973999,1.5744851387274,0.819217664564899,0.7820149059669,-0.231967459326601,0.8043001672171,0.9129449031212,1.0949652366479,1.1647830329701,-0.3253813267056,0.268387873951701,-1.00157373158,0.2900303365164,0.3797565659052,0.763602547123901,0.3296433203306,-0.016502265931301,0.9887046981532,0.687457909779599,0.864591704079901,0.5350000703367,0.403928444288299,0.0441417930931998,-0.543374223061001,-0.5794901186926,-0.1052676166209,0.486608395036301,0.0724983131696,-0.2211019607187,0.1254629653347,0.284616127679101,0.1527825529077,0.9454164513731,-0.133529402216499,0.6520430290151,0.429094836157899,0.7972445518556
"APOB",0.105146874477201,0.2721145983647,-0.4453370635798,-0.8927623381971,1.0046512786429,1.0700838979895,-0.4435954683593,-0.4345258914064,0.0396971590177007,-0.0252238052405005,-1.0290677956338,-1.3465911777456,0.0714258817971007,0.318593295607501,0.1339562274424,-0.1143443307854,0.0348363699069001,-0.4653996892687,0.174153011226299,-0.458920107986101,0.0198758851039997,-0.359811041079201,0.0979575877264001,0.2079015513677,-0.144296816459901,-0.403557994309502,-0.0919960357312988,-0.3440285382407,-0.907348086726,-0.470501906677899,0.6712699428787,0.4596507883416,-0.4652159280358,-0.5785893834753,-0.392100283859799,-0.704317959673901,-0.246165567079899,-0.935283660948599,-0.670088849257899,-0.2944679942163,-0.0817452151927007,0.321001533140601,0.0272785880892989,-0.4396613847076,-0.11927295762,0.0154167615062004
"SOD2",-0.160378697954197,0.056096519323102,0.312301550860401,0.455660450366999,0.110877861833202,0.0737280335221016,0.200251801698599,-0.0817975862553979,0.469005664058301,0.149727459635603,-0.329458826464101,0.046908948771101,-0.142490443444903,-0.00980827459219924,-2.43407519917582e-06,-0.1593062260573,0.0345495941952016,0.1742623849578,0.1751566584961,0.529505760075001,0.380365177619499,0.467597773162399,0.3223964176374,0.243634505211499,0.218823144216099,0.268271531098403,-0.0942754280629998,0.0935270021112977,0.350714016478101,-0.0347422745143007,0.135300656204301,0.2463942570777,0.167675664796601,0.433352315435197,-0.0167016301120988,0.120746017255097,-0.0524528735744987,-0.0682975844250002,0.1245807462683,0.12448363123,-0.196085123169301,-0.188651723406998,0.435344957845,-0.0187640952915018,-0.0687264418934994,-0.153025417825202
